container_id,receptacle_model_id,assignment_date,last_updated_date,group_name,address,city,state,zip,neighborhood,Number of Cans,dpw_division,council_district,ward,fire_zone,x,y
171,74,2017-09-20T15:03:18,2021-11-15T02:29:21,4th Division,2003 Arlington Ave,Pittsburgh,Pennsylvania,15210,South Side Slopes,1,3,3,16,4-22,-79.97853938,40.41800182
172,74,2017-09-21T10:50:19,2021-11-15T02:17:19,4th Division,2000 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-24,-79.97755051,40.42852625
173,74,2017-09-21T10:50:19,2021-11-15T13:10:22,4th Division,1327 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-24,-79.98424546,40.42885605
174,74,2017-09-21T10:50:19,2021-11-15T13:10:20,4th Division,1903 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-24,-79.97925,40.42878
175,74,2017-09-21T10:50:19,2021-11-15T02:03:32,4th Division,511 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-2,-79.99474732,40.42877415
176,74,2017-09-21T10:50:19,2021-11-15T02:19:21,5th Division,13 Wabash St,Pittsburgh,Pennsylvania,15220,West End,1,5,2,20,1-17,-80.03475713,40.44100275
177,74,2017-09-21T10:50:19,2021-11-15T02:27:20,4th Division,1101 Brookline Blvd,Pittsburgh,Pennsylvania,15226,Brookline,1,5,4,19,4-26,-80.0151711,40.39203422
178,74,2017-09-21T10:50:19,2021-11-15T13:24:27,4th Division,128 Knox Ave,Pittsburgh,Pennsylvania,15210,Knoxville,1,5,3,30,4-7,-79.99062566,40.41431063
179,74,2017-09-21T10:50:19,2021-11-15T02:06:21,4th Division,2135 Brownsville Rd,Pittsburgh,Pennsylvania,15210,Carrick,1,3,4,29,4-12,-79.98671,40.39152
180,74,2017-09-21T10:50:19,2021-11-15T02:16:21,4th Division,1503 Brownsville Rd,Pittsburgh,Pennsylvania,15210,Carrick,1,3,4,29,4-12,-79.9893,40.40105
181,74,2017-09-21T10:50:19,2021-11-09T13:30:25,4th Division,128 S 18th St,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-24,-79.98075358,40.42701998
182,74,2017-09-21T10:50:19,2021-11-15T13:05:27,4th Division,2601 Brownsville Rd,Pittsburgh,Pennsylvania,15227,Carrick,1,3,4,29,4-23,-79.97877541,40.38582354
183,74,2017-09-21T10:50:19,2021-11-15T07:05:23,4th Division,1150 Brownsville Rd,Pittsburgh,Pennsylvania,15210,Carrick,1,3,4,29,4-12,-79.99019001,40.40391478
184,74,2017-09-21T10:50:19,2021-11-10T13:20:24,4th Division,2806 Brownsville Rd,Pittsburgh,Pennsylvania,15227,Carrick,1,3,4,29,4-23,-79.97701,40.38301
185,74,2017-09-21T10:50:20,2021-11-15T16:05:46,4th Division,1122 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-24,-79.98634523,40.42872149
186,74,2017-09-21T10:50:20,2021-11-13T02:29:24,4th Division,1900 W Liberty Ave,Pittsburgh,Pennsylvania,15226,Brookline,1,5,4,19,4-26,-80.018799,40.405087
188,74,2017-09-21T10:50:20,2021-11-15T02:03:24,4th Division,2626 Brownsville Rd,Pittsburgh,Pennsylvania,15227,Carrick,1,3,4,29,4-23,-79.97804409,40.38457587
190,74,2017-09-21T10:50:20,2021-11-15T02:09:23,4th Division,2361 Brownsville Rd,Pittsburgh,Pennsylvania,15210,Carrick,1,3,4,29,4-12,-79.98406884,40.38742048
191,74,2017-09-21T10:50:20,2021-11-15T02:14:18,4th Division,2727 Brownsville Rd,Pittsburgh,Pennsylvania,15227,Carrick,1,3,4,29,4-23,-79.97736025,40.38356797
192,74,2017-09-21T10:50:20,2021-10-25T13:09:37,4th Division,1401 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-24,-79.98406376,40.42885766
193,74,2017-09-21T10:50:20,2021-11-15T02:05:22,4th Division,2700 Pioneer Ave,Pittsburgh,Pennsylvania,15226,Brookline,1,5,4,19,4-26,-80.02508,40.39481
194,74,2017-09-21T10:50:20,2021-11-12T12:10:26,4th Division,106 S 18th St,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-24,-79.98073,40.42794
195,74,2017-09-21T10:50:20,2021-11-15T02:15:19,1st Division,400 Cherry Way,Pittsburgh,Pennsylvania,15219,Central Business District,1,6,6,1,1-4,-79.9989,40.43804
196,74,2017-09-21T10:50:20,2021-11-15T02:31:21,4th Division,2320 Arlington Ave,Pittsburgh,Pennsylvania,15210,Arlington,1,3,3,16,4-22,-79.9736505,40.41729637
197,74,2017-09-21T10:50:20,2021-11-11T02:14:18,4th Division,1417 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-24,-79.98348094,40.42886974
198,74,2017-09-21T10:50:20,2021-07-11T23:46:59,4th Division,705 E Warrington Ave,Pittsburgh,Pennsylvania,15210,Allentown,1,5,3,18,4-21,-79.99559107,40.42183965
199,74,2017-09-21T10:50:20,2021-11-12T02:13:26,4th Division,2023 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-24,-79.9764237,40.42860326
200,74,2017-09-21T10:50:20,2021-11-15T11:05:25,4th Division,2300 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,16,4-24,-79.97290646,40.42823955
201,74,2017-09-21T10:50:20,2021-11-15T02:09:30,4th Division,1039 Brookline Blvd,Pittsburgh,Pennsylvania,15226,Brookline,1,5,4,19,4-26,-80.01594,40.39188
202,74,2017-09-21T10:50:20,2021-11-15T02:16:29,4th Division,1914 Brownsville Rd,Pittsburgh,Pennsylvania,15210,Carrick,1,3,4,29,4-12,-79.9871,40.395585
203,74,2017-09-21T10:50:20,2021-11-15T02:20:31,4th Division,1802 Brownsville Rd,Pittsburgh,Pennsylvania,15210,Carrick,1,3,4,29,4-12,-79.98795831,40.39731077
204,74,2017-09-21T10:50:20,2021-11-15T02:24:24,4th Division,2022 Brownsville Rd,Pittsburgh,Pennsylvania,15210,Carrick,1,3,4,29,4-12,-79.98630216,40.39433933
205,74,2017-09-21T10:50:20,2021-11-08T12:26:02,4th Division,823 E Warrington Ave,Pittsburgh,Pennsylvania,15210,Allentown,1,5,3,18,4-6,-79.99301609,40.42187042
206,74,2017-09-21T10:50:20,2021-11-15T02:12:20,4th Division,1707 Arlington Ave,Pittsburgh,Pennsylvania,15210,South Side Slopes,1,3,3,17,4-6,-79.98628756,40.41763008
207,74,2017-09-21T10:50:20,2021-11-15T02:09:25,4th Division,1501 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-24,-79.98338,40.42883
208,74,2017-09-21T10:50:20,2021-11-15T02:31:23,4th Division,2401 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,16,4-24,-79.97102462,40.42825708
209,74,2017-09-21T10:50:20,2021-11-15T02:24:18,4th Division,1800 Pioneer Ave,Pittsburgh,Pennsylvania,15226,Brookline,1,5,4,19,4-26,-80.01500189,40.40546384
210,74,2017-09-21T10:50:20,2021-11-15T02:15:23,4th Division,1243 Brookline Blvd,Pittsburgh,Pennsylvania,15226,Brookline,1,5,4,19,4-26,-80.01074089,40.39224641
211,74,2017-09-21T10:50:20,2021-11-15T02:08:17,4th Division,2801 S 18th St,Pittsburgh,Pennsylvania,15210,South Side Slopes,1,3,3,17,4-6,-79.98647296,40.41788314
212,74,2017-09-21T10:50:21,2021-11-15T02:06:19,4th Division,1117 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-24,-79.98654914,40.42878578
213,74,2017-09-21T10:50:21,2021-11-15T02:33:27,4th Division,570 E Warrington Ave,Pittsburgh,Pennsylvania,15210,Beltzhoover,1,5,3,18,4-21,-79.99764,40.42157
214,74,2017-09-21T10:50:21,2021-11-15T02:09:30,4th Division,911 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-2,-79.98896955,40.42864375
215,74,2017-09-21T10:50:21,2021-11-12T16:05:23,4th Division,1222 Arlington Ave,Pittsburgh,Pennsylvania,15210,Allentown,1,5,3,18,4-6,-79.99210003,40.42122326
217,74,2017-09-21T10:50:21,2021-11-15T02:05:26,4th Division,2340 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,16,4-24,-79.97131755,40.42816931
218,74,2017-09-21T10:50:21,2021-11-13T02:28:27,4th Division,1324 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-24,-79.98423415,40.42876745
219,74,2017-09-21T10:50:21,2021-11-15T02:19:19,4th Division,300 Brownsville Rd,Pittsburgh,Pennsylvania,15210,Knoxville,1,5,3,30,4-7,-79.98822884,40.41424587
220,74,2017-09-21T10:50:21,2021-11-15T02:11:20,4th Division,1100 Brownsville Rd,Pittsburgh,Pennsylvania,15210,Carrick,1,3,4,29,4-12,-79.99077,40.40499
221,74,2017-09-21T10:50:21,2021-11-15T13:21:49,4th Division,2500 Brownsville Rd,Pittsburgh,Pennsylvania,15210,Carrick,1,3,4,29,4-23,-79.9812146,40.38678452
222,74,2017-09-21T10:50:21,2021-11-15T02:15:52,4th Division,2317 Arlington Ave,Pittsburgh,Pennsylvania,15210,South Side Slopes,1,3,3,16,4-22,-79.97364711,40.417429
223,74,2017-09-21T10:50:21,2021-11-15T02:27:36,4th Division,1633 Brownsville Rd,Pittsburgh,Pennsylvania,15210,Carrick,1,3,4,29,4-12,-79.98863086,40.39859341
224,74,2017-09-21T10:50:21,2021-11-15T14:05:25,4th Division,1230 Arlington Ave,Pittsburgh,Pennsylvania,15210,Allentown,1,5,3,18,4-6,-79.99197,40.420959
225,74,2017-09-21T10:50:21,2021-11-15T02:20:24,4th Division,801 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-2,-79.99095183,40.42870557
226,74,2017-09-21T10:50:21,2021-11-15T02:14:17,4th Division,1201 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-24,-79.98631207,40.42879623
227,74,2017-09-21T10:50:21,2021-11-15T02:03:26,4th Division,601 Brownsville Rd,Pittsburgh,Pennsylvania,15210,Knoxville,1,5,3,30,4-7,-79.99039,40.41049
228,74,2017-09-21T10:50:21,2021-11-12T13:15:26,4th Division,120 Beltzhoover Ave,Pittsburgh,Pennsylvania,15210,Beltzhoover,1,5,3,18,4-21,-79.99745353,40.42135558
229,74,2017-09-21T10:50:21,2021-11-15T02:08:26,4th Division,1820 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-24,-79.97963,40.42863
230,74,2017-09-21T10:50:21,2021-11-15T02:06:17,4th Division,1301 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-24,-79.98522788,40.42883944
231,74,2017-09-21T10:50:21,2021-11-15T13:21:21,4th Division,1009 Brookline Blvd,Pittsburgh,Pennsylvania,15226,Brookline,1,5,4,19,4-26,-80.01762067,40.39217477
232,74,2017-09-21T10:50:21,2021-11-15T13:05:16,4th Division,2130 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,16,4-24,-79.97477286,40.42850417
233,74,2017-09-21T10:50:21,2021-11-15T14:05:22,4th Division,1800 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-24,-79.98019,40.42867
234,74,2017-09-21T10:50:21,2021-11-11T13:25:25,4th Division,2408 Arlington Avenue,Pittsburgh,Pennsylvania,15210,Arlington,1,3,3,16,4-8,-79.97247,40.4172
235,74,2017-09-21T10:53:41,2021-11-14T13:09:24,4th Division,225 Beltzhoover Ave,Pittsburgh,Pennsylvania,15210,Allentown,1,5,3,18,4-21,-79.99727,40.42001
236,74,2017-09-21T10:53:41,2021-11-15T02:21:27,4th Division,1303 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-24,-79.98509453,40.42884105
237,74,2017-09-21T10:53:41,2021-11-15T02:03:33,4th Division,2439 Brownsville Rd,Pittsburgh,Pennsylvania,15210,Carrick,1,3,4,29,4-23,-79.98175,40.38694
238,74,2017-09-21T16:27:31,2021-11-15T02:15:23,1st Division,3801 Brighton Rd,Pittsburgh,Pennsylvania,15212,Brighton Heights,1,1,1,27,1-14,-80.03585057,40.48426509
239,74,2017-09-21T16:27:31,2021-11-15T02:21:18,1st Division,929 Western Ave,Pittsburgh,Pennsylvania,15233,Allegheny West,1,1,1,22,1-7,-80.01763705,40.45170562
240,74,2017-09-21T16:27:31,2021-11-15T03:01:19,2nd Division,5230 Penn Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,8,3-23,-79.93873258,40.46451228
241,74,2017-09-21T16:27:31,2021-11-15T03:18:24,2nd Division,4801 Centre Ave,Pittsburgh,Pennsylvania,15213,Shadyside,1,2,8,7,2-23,-79.94733644,40.45323344
242,74,2017-09-21T16:27:31,2021-11-15T03:26:16,2nd Division,5173 Penn Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,8,3-23,-79.94016274,40.46457931
244,74,2017-09-21T16:27:31,2021-11-15T13:05:21,2nd Division,5854 Ellsworth Avenue,Pittsburgh,Pennsylvania,15232,Shadyside,1,2,8,7,3-11,-79.92924048,40.45725443
245,74,2017-09-21T16:27:31,2021-11-15T14:05:17,1st Division,1018 W North Ave,Pittsburgh,Pennsylvania,15233,Manchester,1,1,6,21,1-8,-80.02042,40.45322
246,74,2017-09-21T16:27:31,2021-11-15T02:08:20,1st Division,920 Western Ave,Pittsburgh,Pennsylvania,15233,Allegheny West,1,1,1,22,1-7,-80.01743,40.45187
247,74,2017-09-21T16:27:31,2021-11-15T02:29:16,1st Division,947 Western Ave,Pittsburgh,Pennsylvania,15233,Allegheny West,1,1,1,22,1-7,-80.01857,40.45154
248,74,2017-09-21T16:27:31,2021-11-11T16:05:23,1st Division,3639 California Ave,Pittsburgh,Pennsylvania,15212,Brighton Heights,1,1,1,27,1-14,-80.04153571,40.48124045
249,74,2017-09-21T16:27:31,2021-11-15T13:28:23,1st Division,3800 Brighton Rd,Pittsburgh,Pennsylvania,15212,Brighton Heights,1,1,1,27,1-14,-80.03571451,40.4842565
251,74,2017-09-21T16:27:32,2021-11-15T13:30:22,1st Division,820 Western Ave,Pittsburgh,Pennsylvania,15233,Allegheny West,1,1,1,22,1-7,-80.01492568,40.45222978
252,74,2017-09-21T16:27:32,2021-11-15T02:24:16,1st Division,427 E Ohio St,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,1,23,1-6,-80.00069195,40.45341677
253,74,2017-09-21T16:27:32,2021-11-15T02:15:17,1st Division,948 Western Ave,Pittsburgh,Pennsylvania,15233,Allegheny West,1,1,1,22,1-7,-80.018684,40.451625
254,74,2017-09-21T16:27:32,2021-11-15T02:24:24,1st Division,607 E Ohio St,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,1,23,1-6,-79.99894173,40.45377262
255,74,2017-09-21T16:27:32,2021-11-15T02:15:17,1st Division,1549 Lowrie St,Pittsburgh,Pennsylvania,15212,Troy Hill,1,1,1,24,1-2,-79.98354,40.46238
256,74,2017-09-21T16:27:32,2021-11-15T02:22:16,1st Division,1706 Lowrie St,Pittsburgh,Pennsylvania,15212,Troy Hill,1,1,1,24,1-2,-79.98259,40.46398
257,74,2017-09-21T16:27:32,2021-11-14T02:16:22,1st Division,510 E Ohio St,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,1,23,1-6,-80.00015878,40.45363094
258,74,2017-09-21T16:27:32,2021-11-15T02:02:20,1st Division,502 E Ohio St,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,1,23,1-6,-80.00045466,40.45358711
259,74,2017-09-21T16:27:32,2021-11-15T02:14:21,1st Division,1614 Lowrie St,Pittsburgh,Pennsylvania,15212,Troy Hill,1,1,1,24,1-2,-79.98303461,40.46313304
260,74,2017-09-21T16:27:32,2021-11-15T13:20:25,1st Division,405 E Ohio St,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,1,23,1-6,-80.00139634,40.4532897
261,74,2017-09-21T16:27:32,2021-11-15T02:19:22,1st Division,519 E Ohio St,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,1,23,1-6,-80.00004863,40.45354321
262,74,2017-09-21T16:27:32,2021-11-15T02:26:17,1st Division,507 E Ohio St,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,1,23,1-6,-80.00023969,40.45351383
263,74,2017-09-21T16:27:32,2021-11-15T02:09:20,1st Division,1619 Lowrie St,Pittsburgh,Pennsylvania,15212,Troy Hill,1,1,1,24,1-2,-79.98282347,40.46323169
264,74,2017-09-21T16:27:32,2021-11-15T02:22:17,1st Division,426 E Ohio St,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,1,23,1-6,-80.00075501,40.45352466
265,74,2017-09-21T16:27:32,2021-11-15T02:13:21,1st Division,3615 California Ave,Pittsburgh,Pennsylvania,15212,Brighton Heights,1,1,1,27,1-14,-80.041347,40.480562
266,74,2017-09-21T16:27:32,2021-11-15T02:29:24,1st Division,3645 California Ave,Pittsburgh,Pennsylvania,15212,Brighton Heights,1,1,1,27,1-14,-80.041684,40.481591
267,74,2017-09-21T16:27:32,2021-11-15T02:22:25,1st Division,3713 Brighton Rd,Pittsburgh,Pennsylvania,15212,Brighton Heights,1,1,1,27,1-14,-80.03550997,40.48311361
268,74,2017-09-21T16:27:32,2021-11-15T04:20:25,1st Division,541 E Ohio St,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,1,23,1-6,-79.99929315,40.45370863
269,74,2017-09-21T16:27:32,2021-11-15T02:08:20,4th Division,736 Brownsville Rd,Pittsburgh,Pennsylvania,15210,Knoxville,1,5,3,30,4-7,-79.99114653,40.40886635
270,74,2017-09-21T16:27:32,2021-11-15T02:20:19,4th Division,2100 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,16,4-24,-79.97618522,40.4284604
271,74,2017-09-21T16:27:32,2021-11-15T02:28:19,4th Division,2222 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,16,4-24,-79.97373473,40.42831536
272,74,2017-09-21T16:27:32,2021-11-15T02:03:24,4th Division,2533 Pioneer Ave,Pittsburgh,Pennsylvania,15226,Brookline,1,5,4,19,4-26,-80.02319079,40.39720327
274,74,2017-09-21T16:27:33,2021-11-15T03:20:34,4th Division,2528 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,16,4-24,-79.96828,40.42735
275,74,2017-09-21T16:27:33,2021-11-15T02:29:22,4th Division,1938 S 18th St,Pittsburgh,Pennsylvania,15203,South Side Slopes,1,3,3,17,4-3,-79.97778631,40.42400912
276,74,2017-09-21T16:27:33,2021-11-15T02:21:22,4th Division,1100 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-24,-79.98743,40.42875
277,74,2017-09-21T16:27:33,2021-11-15T02:04:17,4th Division,2028 S 18th St,Pittsburgh,Pennsylvania,15203,South Side Slopes,1,3,3,17,4-3,-79.97932,40.42157
278,74,2017-09-21T16:27:33,2021-11-15T10:10:23,4th Division,2026 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-24,-79.97636677,40.42845378
279,74,2017-09-21T16:27:33,2021-11-15T13:13:22,4th Division,153 S 18th St,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-24,-79.9808622,40.42612533
281,74,2017-09-21T16:27:33,2021-11-15T02:05:26,4th Division,1734 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-24,-79.98069923,40.4286895
282,74,2017-09-21T16:27:33,2021-11-15T02:08:35,4th Division,2116 Brownsville Rd,Pittsburgh,Pennsylvania,15210,Carrick,1,3,4,29,4-12,-79.98669,40.3927
283,74,2017-09-21T16:27:33,2021-11-15T02:05:18,4th Division,2523 S 18th St,Pittsburgh,Pennsylvania,15210,South Side Slopes,1,3,3,17,4-6,-79.98459934,40.42134905
284,74,2017-09-22T15:33:40,2021-11-15T03:18:20,2nd Division,5817 Bryant Street,Pittsburgh,Pennsylvania,15206,Highland Park,1,2,7,11,3-9,-79.92037949,40.47602494
286,74,2017-09-22T15:33:41,2021-11-15T03:22:18,2nd Division,5115 Coral Street,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,8,3-6,-79.94282075,40.4643974
288,74,2017-09-29T09:56:14,2021-11-15T03:12:31,2nd Division,5724 Ellsworth Avenue,Pittsburgh,Pennsylvania,15232,Shadyside,1,2,8,7,3-11,-79.93160597,40.45527259
289,74,2017-09-22T15:33:41,2021-11-15T09:20:26,1st Division,10 Childrens Way,Pittsburgh,Pennsylvania,15212,Allegheny Center,1,1,1,22,1-6,-80.006477,40.452218
290,74,2017-09-22T15:33:41,2021-11-15T02:15:22,3rd Division,806 Fifth Avenue,Pittsburgh,Pennsylvania,15219,Bluff,1,6,6,1,2-4,-79.99243757,40.43880694
291,74,2017-09-22T15:33:41,2021-11-15T02:16:17,1st Division,806 Western Ave,Pittsburgh,Pennsylvania,15233,Allegheny West,1,1,1,22,1-7,-80.01420761,40.45233636
292,74,2017-09-22T15:33:41,2021-11-15T03:25:35,4th Division,814 Brookline Blvd,Pittsburgh,Pennsylvania,15226,Brookline,1,5,4,19,4-26,-80.01957108,40.39329902
293,74,2017-09-22T15:33:41,2021-11-15T03:23:32,2nd Division,5400 Penn Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,8,3-23,-79.93663887,40.46462117
294,74,2017-09-22T15:33:41,2021-11-14T03:09:27,2nd Division,5906 Bryant Street,Pittsburgh,Pennsylvania,15206,Highland Park,1,2,7,11,3-9,-79.91974938,40.4756545
295,74,2017-09-22T15:33:41,2021-11-15T11:05:22,2nd Division,5805 Ellsworth Avenue,Pittsburgh,Pennsylvania,15232,Shadyside,1,2,8,7,3-11,-79.93074277,40.45624831
296,74,2017-09-22T15:33:41,2021-11-15T08:05:17,2nd Division,5724 Ellsworth Avenue,Pittsburgh,Pennsylvania,15232,Shadyside,1,2,8,7,3-11,-79.93171927,40.4553318
297,74,2017-09-22T15:33:41,2021-11-15T13:14:24,2nd Division,5819 Ellsworth Avenue,Pittsburgh,Pennsylvania,15232,Shadyside,1,2,8,7,3-11,-79.93033629,40.45655239
298,74,2017-09-22T15:33:41,2021-11-15T03:03:18,2nd Division,1801 Chislett Street,Pittsburgh,Pennsylvania,15206,Morningside,1,2,7,10,3-7,-79.92579201,40.48550878
301,74,2017-09-22T15:33:41,2021-11-15T03:42:18,3rd Division,3445 Ward Street,Pittsburgh,Pennsylvania,15213,Central Oakland,1,3,3,4,2-11,-79.95433364,40.43608744
303,74,2017-09-22T15:33:41,2021-11-15T03:12:30,3rd Division,1304 Fifth Avenue,Pittsburgh,Pennsylvania,15219,Bluff,1,3,6,1,2-4,-79.98810961,40.43863268
304,74,2017-09-22T15:33:41,2021-11-15T03:20:23,2nd Division,5215 Centre Ave,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,8,3-1,-79.94147783,40.45515357
305,74,2017-09-22T15:33:41,2021-11-15T03:18:34,2nd Division,5901 Ellsworth Avenue,Pittsburgh,Pennsylvania,15232,Shadyside,1,2,8,7,3-11,-79.92716072,40.45837599
306,74,2017-09-22T15:33:41,2021-11-15T03:00:25,3rd Division,547 Greenfield Ave,Pittsburgh,Pennsylvania,15207,Greenfield,1,3,5,15,2-12,-79.94081382,40.42599371
308,74,2017-09-22T15:33:41,2021-11-15T13:08:20,2nd Division,5941 Penn Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,11,3-8,-79.92528113,40.4616818
309,74,2017-09-22T15:33:41,2021-11-15T09:20:22,2nd Division,5752 Ellsworth Avenue,Pittsburgh,Pennsylvania,15232,Shadyside,1,2,8,7,3-11,-79.93082793,40.45601752
310,74,2017-09-22T15:33:41,2021-11-15T03:44:33,2nd Division,5849 Ellsworth Avenue,Pittsburgh,Pennsylvania,15232,Shadyside,1,2,8,7,3-11,-79.92944207,40.45712522
311,74,2017-09-22T15:33:41,2021-11-15T02:06:18,3rd Division,1030 Fifth Avenue,Pittsburgh,Pennsylvania,15219,Bluff,1,3,6,1,2-4,-79.98981687,40.43869522
312,74,2017-09-22T15:33:41,2021-11-15T13:11:27,2nd Division,5901 Bryant Street,Pittsburgh,Pennsylvania,15206,Highland Park,1,2,7,11,3-9,-79.91961842,40.47572417
313,74,2017-09-22T15:33:42,2021-11-15T03:45:07,3rd Division,1420 Fifth Avenue,Pittsburgh,Pennsylvania,15219,Bluff,1,3,6,1,2-4,-79.98565933,40.43852387
314,74,2017-09-22T15:33:42,2021-11-15T03:44:25,3rd Division,1334 Fifth Avenue,Pittsburgh,Pennsylvania,15219,Bluff,1,3,6,1,2-4,-79.98712716,40.43859475
315,74,2017-09-22T15:33:42,2021-11-15T03:43:53,4th Division,301 Charles Street,Pittsburgh,Pennsylvania,15210,Knoxville,1,5,3,30,4-21,-79.99319676,40.41656069
316,74,2017-09-22T15:33:42,2021-11-15T09:20:27,2nd Division,7106 Edgerton Avenue,Pittsburgh,Pennsylvania,15208,Point Breeze,1,3,9,14,3-14,-79.90582587,40.44628349
317,74,2017-09-22T15:33:42,2021-11-15T13:08:23,2nd Division,5850 Ellsworth Avenue,Pittsburgh,Pennsylvania,15232,Shadyside,1,2,8,7,3-11,-79.92937474,40.45701218
318,74,2017-09-22T15:33:42,2021-11-15T03:13:18,2nd Division,5430 Penn Avenue,Pittsburgh,Pennsylvania,15206,Bloomfield,1,2,9,8,3-23,-79.93524198,40.46469395
319,74,2017-09-22T15:33:42,2021-11-15T09:05:18,2nd Division,5743 Ellsworth Avenue,Pittsburgh,Pennsylvania,15232,Shadyside,1,2,8,7,3-11,-79.93123186,40.45578644
